"decimalLongitude","decimalLatitude"
-122.86101,45.352264
-81.84902,41.310383
-109.96557,33.014282
-83.239975,42.3194
-81.76485,42.664886
-89.58502,44.965916
-83.3016,40.713825
-106.601166,35.06757
-74.18637,40.659485
-83.09397,40.570755
-97.102104,45.6597
-77.1836,38.92359
-85.06646,38.15941
-73.92468,41.01081
-80.97193,43.37474
-78.88318,42.879475
-71.23954,42.412678
-83.878174,42.325813
-75.76043,45.390823
-83.80113,41.444324
-87.70282,41.93153
-95.63339,39.000973
-73.955986,45.40448
-87.98596,43.04596
-93.2825,44.940746
-72.51619,42.282196
-86.36876,39.2511
-104.91903,39.741287
-97.80851,30.20734
-116.91708,32.85833
-72.52544,42.382343
-76.84455,39.310028
-80.97638,41.39354
-111.78146,34.62815
-77.10165,38.847538
-89.07788,42.284927
-88.0155,44.6403
-71.146,42.371
-85.7502,42.52946
-97.072014,27.834211
-97.763,30.315
-82.8352,41.500317
-95.03318,29.417356
-82.514,41.9554
-77.06218,38.981403
-84.24315,43.62179
-79.32953,42.431564
-119.44816,49.881695
-69.8683,47.566845
-86.224174,39.951675
-110.99224,32.409748
-70.818,42.8268
-122.563225,47.15315
-77.67919,40.632828
-118.494125,35.148766
-74.3415,41.0037
-87.62037,44.691063
-116.25876,43.629257
-73.88331,40.563282
-76.41832,42.46741
-75.19278,40.012817
-61.848103,17.121511
-88.01765,42.919495
-86.125,40.009
-101.75711,34.221695
-119.613365,49.46395
-76.185455,39.510883
-85.24458,42.301052
-87.88671,41.14596
-76.708565,39.252308
-71.292656,41.49133
-95.524315,36.150566
-119.350815,46.980907
-111.906204,40.31259
-118.12878,33.82048
-73.75466,40.73686
-86.17092,43.66343
-75.54069,39.785416
-70.8023,42.7639
-72.36749,42.239017
-122.64673,47.538097
-90.546875,41.43159
-72.84289,41.64698
-87.9776,42.1108
-70.8199,42.8165
-80.39529,41.10872
-114.02801,50.973347
-73.155815,43.636997
-123.3552,42.401
-76.5198,38.89741
-80.31971,32.486694
-76.547,39.417
-74.04182,40.204666
-114.058685,51.019802
-80.45171,25.558733
-115.76449,49.498127
-87.84373,41.105595
-71.23411,42.20508
-75.68903,45.41013
-81.582565,41.184227
-95.43158,29.730543
-118.03271,33.84385
-80.169464,40.95255
-111.0342,31.770937
-105.204155,39.66844
-104.73331,38.90425
-73.40166,40.90557
-104.61011,50.43243
-74.37942,42.941555
-89.43658,43.050022
-89.09284,30.3674
-83.61026,42.228268
-77.612854,43.138615
-106.64656,52.13695
-77.14932,42.582054
-72.55613,42.077785
-75.47464,46.544567
-88.08318,42.40157
-83.079,42.661957
-64.87234,32.30342
-78.6702,38.6613
-81.66783,41.21019
-97.07979,49.824253
-73.965836,41.838936
-93.6936,44.872868
-84.37998,33.623627
-77.07692,38.72274
-94.32381,38.987434
-105.12474,40.23151
-88.08108,41.949253
-82.22245,41.401443
-73.28333,45.21667
-97.18834,40.124817
-119.52301,34.392323
-117.758,35.219
-86.28512,39.205467
-64.94989,44.98713
-88.597374,42.53226
-119.26558,50.712452
-86.27009,39.948418
-122.49267,47.993885
-98.44095,29.488077
-108.08212,38.75288
-84.15253,39.81592
-75.05729,40.118183
-91.54332,44.04692
-114.06534,50.9481
-123.34431,44.52623
-87.58134,41.7812
-82.4893,42.757473
-101.90808,43.7612
-73.67647,42.837334
-122.64323,48.506756
-87.85748,42.000633
-77.02593,38.888275
-73.68273,42.57979
-78.78897,43.000854
-83.3172,35.48271
-76.246666,39.865063
-87.94249,43.38791
-71.08463,42.291786
-97.95782,26.126833
-83.85903,43.12548
-77.0056,35.1365
-81.25794,42.966145
-104.05376,40.24473
-75.68586,40.03701
-87.67127,41.964672
-89.46455,43.201767
-70.22571,43.86624
-85.83737,10.319682
-76.58951,37.336952
-90.49718,36.04135
-73.871056,40.568813
-77.03836,39.05787
-83.26889,30.739683
-73.86703,45.56893
-75.767685,35.195698
-80.45715,25.499212
-91.16832,37.77333
-84.19793,39.77912
-96.850746,40.765785
-103.7193,30.9618
-84.16754,39.61559
-70.94619,42.626793
-84.15327,39.66321
-92.59585,40.193115
-121.629647,38.531222
-111.824036,40.706177
-128.54182,54.50568
-97.05309,50.71346
-120.19489,34.61654
-65.64131,18.374987
-98.36355,40.928883
-82.65338,27.847105
-88.54261,44.02468
-75.6436,39.72479
-81.43593,41.561813
-86.30289,39.864403
-89.98957,29.239038
-76.71177,37.32975
-79.879654,43.262226
-110.84808,32.219643
-79.71289,40.97011
-121.4398,41.0734
-89.975266,38.81719
-123.71363,48.781857
-77.08477,38.81933
-123.1426,49.28576
-73.973625,41.048878
-82.57605,40.672417
-79.894424,22.445309
-77.73636,40.782627
-72.527504,46.231686
-97.167404,26.098759
-73.96789,40.779537
-74.11498,40.620388
-89.432106,43.06938
-73.6642,42.94873
-73.835785,40.71876
-85.83506,41.58128
-74.93378,38.945026
-103.87045,44.499027
-87.58296,41.785713
-98.46699,29.575682
-77.16267,39.08821
-71.22904,46.794086
-75.81074,45.352016
-75.50359,40.636345
-107.62254,38.853848
-76.58767,40.299793
-79.06601,43.078087
-110.90537,32.15289
-89.481606,41.36771
-89.960045,39.765434
-73.924324,40.599945
-123.300606,42.43983
-70.53653,41.84424
-71.0991,42.3029
-91.40833,41.39477
-81.73675,41.317303
-83.643036,41.615826
-71.14627,41.70971
-81.79481,26.14207
-73.37022,42.34829
-114.00913,50.93708
-118.00891,33.683487
-73.95722,40.794956
-73.915375,40.58233
-85.36632,43.13764
-82.154305,36.011135
-71.15824,42.468086
-82.80327,42.57963
-92.64361,16.733553
-81.3417,41.22728
-70.934058,41.870547
-114.081245,46.868427
-83.0858,34.429504
-82.97536,35.52782
-99.061676,19.276272
-75.6038,45.457825
-79.511246,43.59106
-77.37048,40.58412
-77.01092,38.80972
-73.49241,40.652973
-72.32615,44.520737
-123.195145,49.168797
-121.47763,38.545784
-73.92569,40.871704
-79.383184,43.653226
-117.22739,32.724243
-92.285126,44.350517
-71.168365,42.746544
-93.60821,42.03756
-76.720634,39.3597
-73.97248,40.77155
-98.14208,26.198492
-114.27895,50.652157
-70.91511,42.192463
-74.105835,39.763332
-121.48685,38.57729
-81.844315,41.442547
-80.34166,40.761932
-107.843414,38.461853
-104.73331,38.90425
-106.55237,35.10255
-113.59076,37.064884
-115.41083,36.145966
-80.555466,42.647316
-73.16188,43.45696
-87.931145,42.387997
-87.63442,41.963383
-72.53807,42.365593
-118.220245,34.661755
-122.00118,36.99085
-81.455444,39.426605
-120.354294,39.75554
-81.47049,26.738253
-81.46444,41.22111
-98.00303,26.147058
-86.0163,39.9038
-97.028046,47.943336
-78.81421,43.00057
-110.1994,31.56
-74.047714,41.934296
-71.98433,42.557884
-73.46333,40.85417
-75.73708,45.424057
-120.53159,37.5937
-74.45561,40.510506
-90.00681,38.809402
-79.3728,43.65088
-94.88216,39.009094
-91.35091,32.86047
-76.68973,42.841515
-87.8139,42.364
-70.968185,42.374794
-76.93854,38.9363
-80.371254,43.694405
-95.524315,36.150566
-75.968216,39.866657
-70.191505,42.062424
-77.42327,39.416832
-92.64869,16.715385
-117.9031,33.61982
-120.33111,39.704414
-82.780785,41.39793
-98.230995,26.176876
-77.10667,38.864395
-95.24716,38.959774
-84.93221,32.536503
-78.88387,42.8835
-123.21356,45.473854
-123.43052,48.572468
-111.86606,40.770763
-117.840546,34.47288
-121.60296,37.13324
-76.11798,43.030354
-87.37182,36.50649
-123.1811,44.897884
-78.483154,38.02125
-78.5082,42.894
-83.534096,35.795876
-87.637,41.9283
-117.30239,33.985096
-91.167854,30.420923
-82.87566,40.015083
-122.207344,37.020817
-113.49265,31.313332
-72.348,42.280453
-73.97248,40.77155
-121.265274,38.695232
-83.03271,39.940098
-73.65416,42.260143
-74.21369,40.51548
-73.85133,40.701324
-113.70672,51.154217
-112.77603,51.467777
-102.12109,31.963095
-76.45772,42.463295
-85.536545,40.509426
-81.93936,40.810173
-117.28238,33.059494
-70.30733,43.66571
-73.96972,40.777966
-81.33545,41.560104
-75.090836,40.106266
-81.34447,37.91599
-73.997375,40.69961
-70.93368,42.52652
-77.8707,42.94816
-71.21784,46.799767
-95.97024,41.039364
-71.11853,42.514072
-74.43906,40.5347
-87.8078,42.4203
-79.71987,43.472794
-115.79311,49.498783
-74.4232,43.008835
-106.577,35.1091
-73.04536,45.02077
-92.437,32.437
-94.97929,35.97468
-96.0622,45.90003
-99.71253,29.49523
-96.558495,41.447357
-73.600115,45.521285
-118.24337,34.05302
-97.5188,35.51826
-119.77432,38.815903
-91.880905,36.75823
-97.595276,35.502808
-111.68638,40.263866
-80.24223,36.087204
-106.88,33.802
-81.35191,40.842556
-77.51911,41.034966
-95.62718,39.005913
-84.33642,39.587376
-93.64528,44.92508
-75.70041,40.831154
-82.972824,40.139305
-114.07236,51.0362
-78.70714,42.816612
-88.105,41.8237
-92.11222,46.780014
-94.606606,39.00286
-95.88824,29.687984
-85.65167,42.91602
-80.58129,43.506985
-82.59227,36.22632
-84.17096,35.879837
-75.32027,45.24001
-85.9045,41.55175
-75.471504,35.562283
-74.5125,40.5872
-74.07328,41.84604
-84.41135,39.83675
-71.11456,42.325947
-76.81995,39.2152
-95.91892,29.670563
-103.748055,19.24134
-93.26689,44.879868
-88.985794,40.5171
-100.28458,29.266035
-73.97248,40.77155
-88.228096,43.004314
-87.323975,39.48225
-120.476326,47.517628
-87.58296,41.785713
-73.66487,42.737305
-76.60492,39.22504
-123.075356,44.032223
-76.770645,39.3647
-119.74045,38.899216
-103.40699,40.39866
-116.39792,33.74133
-114.85775,35.4752
-118.84669,34.14763
-122.17191,39.405434
-88.09016,42.163193
-90.736855,43.241825
-102.063805,20.157759
-87.21964,14.042213
-88.43289,42.1889
-105.06008,40.16781
-106.47794,35.09906
-73.23909,43.52045
-70.41047,43.708904
-76.2933,45.3327
-84.70916,39.96785
-107.951904,44.015823
-118.20594,33.804897
-75.70314,39.734173
-79.01408,40.199505
-76.45115,42.46784
-81.91795,41.45346
-73.95371,41.538563
-95.59921,29.8481
-73.82257,40.878067
-92.31386,38.917736
-75.13172,39.876957
-104.66311,50.502567
-87.06628,41.659916
-93.234146,44.786377
-97.47167,49.591187
-76.734764,42.946808
-97.18696,31.53498
-113.44679,53.509224
-70.79733,42.937935
-123.06949,49.033203
-75.41,39.137
-99.08425,40.6724
-77.360016,38.960262
-73.31008,45.309406
-75.618576,38.00627
-85.711494,38.21448
-90.115265,41.443542
-111.952576,41.78715
-97.4543,32.7611
-123.38722,48.5725
-97.212265,49.877792
-88.28922,44.385162
-82.52958,40.711487
-71.53212,43.224953
-77.07139,38.789833
-76.84104,39.182903
-93.270515,44.97406
-95.90251,36.024128
-70.78575,42.65192
-114.16109,47.428932
-104.912224,40.46869
-116.68727,43.658318
-117.03618,33.133698
-79.10099,43.06984
-122.317825,38.195686
-80.53065,43.468246
-79.539444,44.079086
-108.53557,46.442116
-87.846695,41.10363
-111.73395,33.36145
-90.15587,41.433975
-75.4446,39.85444
-110.93628,32.240543
-76.426414,40.53415
-82.537,43.43112
-75.24085,39.79923
-121.63736,38.56325
-70.93236,42.212803
-95.93024,32.60983
-76.84217,39.061504
-122.99596,48.02531
-98.03771,26.2265
-83.428734,42.839596
-104.29388,50.658573
-81.385796,41.397633
-83.38072,42.47693
-81.25671,42.984684
-70.34958,43.54357
-86.086105,39.620472
-91.64623,45.052544
-70.76181,43.07198
-77.04675,38.965324
-123.70926,48.79121
-94.80022,39.400387
-104.97007,39.759666
-79.46254,43.644646
-79.06207,40.02826
-73.10325,41.17543
-80.22008,40.5283
-89.37397,43.087757
-71.21642,42.35248
-79.67919,43.617023
-79.08959,42.842022
-117.90729,33.915756
-74.21302,40.521233
-81.176834,41.64071
-97.78857,32.727383
-105.15025,40.193882
-69.96278,41.82342
-104.98439,39.602173
-78.65132,26.504578
-90.51587,14.60493
-92.750015,45.38929
-75.63838,39.811897
-75.940544,37.1826
-76.61219,39.29041
-75.63933,39.77701
-70.9592,42.2276
-80.72569,43.66443
-73.990425,40.65231
-74.21302,40.521233
-90.28725,38.57295
-89.72464,39.781223
-91.758,37.9527
-77.40633,40.140697
-77.55785,39.095165
-73.86443,45.540543
-88.864784,43.04987
-79.655685,43.549793
-78.75206,42.81914
-96.50481,46.842228
-88.06697,41.87753
-91.28038,43.34268
-106.01447,35.6918
-124.006386,49.179543
-80.57373,37.131855
-81.04873,43.403133
-77.29545,38.55038
-105.09706,40.605873
-122.028,48.527798
-97.12662,32.78428
-85.25382,35.04567
-72.62967,42.31921
-73.676506,40.71785
-93.22601,44.9189
-118.050735,33.702652
-76.57986,39.289673
-73.92412,40.79125
-105.1858,38.4233
-99.73821,32.314125
-76.165764,43.026737
-84.38805,33.631916
-90.603905,43.84988
-118.0992,45.3126
-105.03751,40.560753
-73.987976,40.74242
-117.12181,47.616924
-87.048805,41.555435
-109.4973,23.356125
-87.91176,41.785797
-82.242836,36.353416
-110.253975,31.904007
-76.91927,39.151264
-76.8381,41.66459
-72.911446,45.608677
-95.722435,39.019012
-75.18879,39.86365
-84.36127,39.514767
-119.70666,39.13592
-96.62827,39.206806
-97.41035,37.716614
-71.150567,42.353746
-86.192055,39.584087
-85.39643,41.785164
-76.50239,40.074757
-114.15754,46.23504
-76.78619,40.337753
-74.11257,40.98127
-122.04506,42.523735
-73.908424,45.145714
-82.237305,36.349903
-98.49359,29.42413
-122.27384,47.541477
-110.793304,32.249107
-81.55495,42.568253
-97.495766,30.21146
-108.77186,42.84779
-89.33833,43.058113
-92.10032,38.926533
-110.3076,31.4037
-83.625404,42.304077
-114.29221,27.143452
-78.9725,38.37951
-84.78853,43.721684
-83.06501,40.01976
-97.51296,25.932821
-73.688416,40.77622
-73.98692,40.43925
-74.21302,40.521233
-81.243004,43.00467
-77.160805,41.7836
-83.90327,39.79781
-114.00992,51.030354
-83.94279,9.871079
-90.45429,38.595966
-117.84375,44.8136
-70.32777,43.873985
-74.3415,41.0037
-84.56662,40.49745
-73.98177,40.726448
-84.92166,39.74762
-98.47117,29.469702
-80.61102,28.33113
-116.96484,33.70301
-77.416664,39.416668
-89.55713,44.524033
-74.05661,40.089966
-90.5422,38.936646
-74.797264,43.12271
-80.32051,25.7698
-113.55606,51.21183
-97.779175,30.282122
-119.081764,35.405136
-77.62072,39.70877
-87.915215,42.181416
-75.38109,37.91711
-73.19933,45.66098
-80.387505,41.40555
-97.77072,26.787653
-77.55479,37.646088
-76.90314,40.288464
-85.83004,41.59377
-83.09748,40.02196
-77.06057,38.806786
-97.37941,35.45763
-79.42905,43.69086
-127.016655,50.623768
-100.77392,46.81623
-88.6762,41.980343
-88.57347,40.15122
-94.69034,38.79739
-99.16677,19.4275
-86.4539,40.04746
-87.60004,30.265377
-100.56159,41.060123
-106.60499,35.191074
-106.70258,34.852924
-71.21216,46.83765
-114.67192,41.986664
-99.19794,19.42976
-122.74318,49.25851
-123.66271,48.784557
-73.777245,42.72813
-64.797646,17.695646
-74.94121,38.94624
-74.25835,40.842384
-87.63442,41.963383
-102.95849,38.093685
-96.05443,46.293568
-99.54101,27.6465
-122.995926,38.000153
-122.56206,48.014996
-122.64301,38.221653
-77.32949,38.958065
-82.337006,22.991306
-104.835724,39.994156
-75.34573,40.14222
-91.09361,43.80059
-83.36544,41.68419
-78.2475,44.33992
-106.673744,35.086403
-84.54265,42.190403
-72.67905,41.909336
-64.69523,32.366188
-108.70506,42.69702
-124.1355,43.059414
-83.15097,42.514942
-73.95023,41.254215
-71.53909,42.871555
-74.212746,40.517517
-92.79465,30.098207
-105.02302,38.424812
-78.75206,42.81914
-74.955086,38.933826
-73.40708,45.485477
-79.7534,32.80153
-77.03925,38.811222
-83.12714,40.153614
-103.466736,37.76061
-73.84168,41.175106
-76.54514,39.405758
-72.44623,41.9854
-98.86909,19.492098
-76.61879,39.33901
-119.26558,50.712452
-84.88157,29.66255
-93.427246,44.828304
-89.5368,36.89085
-79.18828,43.786545
-87.65932,41.555706
-113.540276,32.79638
-72.31388,43.719563
-78.87341,43.938347
-111.79076,33.330616
-79.46254,43.644646
-87.717674,41.949978
-120.632866,35.12988
-74.02045,40.65416
-112.071434,33.294666
-74.564766,40.794903
-123.35647,43.195477
-81.87738,28.803864
-122.13295,47.21534
-87.44383,41.570187
-73.06878,41.56786
-93.516846,45.0224
-71.44924,42.467094
-93.36499,37.114334
-111.6925,40.32489
-77.499374,38.79269
-72.270096,41.12865
-71.24739,46.776016
-83.394905,42.47113
-118.168287,34.066154
-123.3605,48.483448
-80.57139,37.12138
-96.752754,33.73848
-71.13729,42.389202
-104.9309,39.551926
-53.369095,46.730713
-95.22873,29.561478
-72.91033,45.707993
-81.41611,41.518364
-74.10393,40.394714
-96.34604,46.656536
-73.92569,40.871704
-73.78614,42.643257
-57.472614,49.18343
-88.028534,42.37029
-96.68184,33.779663
-103.72452,35.17176
-111.76943,34.855663
-78.74833,42.970352
-86.06972,39.477844
-81.49474,41.512264
-83.375374,42.67122
-77.002144,38.951733
-115.58441,33.112247
-91.49684,43.63467
-90.21992,38.919178
-81.55495,42.568253
-85.39952,43.115864
-105.07664,40.408504
-111.73395,33.36145
-74.37942,42.941555
-111.1783,32.2813
-99.1155,26.514616
-77.051414,38.9594
-80.72894,37.331337
-64.70592,17.747128
-84.098045,9.89202
-71.95124,45.541798
-70.47675,43.363945
-58.43641,48.50657
-87.74127,41.98039
-75.17882,39.86591
-91.6075,47.1705
-122.17624,39.237537
-87.87287,43.38756
-83.107765,42.230274
-80.55555,42.64821
-77.21474,39.846844
-97.67571,26.13367
-113.55397,51.212032
-106.66118,35.120193
-73.53125,43.3125
-82.05943,29.211609
-73.80011,40.7926
-97.73305,30.277155
-109.82432,32.22985
-119.797714,34.450825
-97.31885,37.791748
-72.67905,41.909336
-87.76291,41.394
-85.29212,35.50917
-82.84815,42.739754
-71.102664,42.343861
-94.58062,39.361897
-78.74372,42.83073
-111.73426,33.728115
-105.55932,41.30467
-92.03535,30.178892
-117.192245,32.774185
-92.28289,38.958214
-110.05859,31.925224
-122.29574,47.63708
-79.913414,43.654934
-76.479,42.460445
-88.668,41.879
-70.111786,41.273937
-102.60608,39.29686
-71.25,48.41667
-118.204834,33.795223
-81.87821,41.468258
-98.230995,26.176876
-105.15015,40.019726
-72.539474,40.82476
-77.76303,43.062782
-76.02076,43.04336
-122.64696,49.161407
-92.58458,16.670174
-90.118706,45.01077
-118.15135,34.19982
-81.941826,40.825672
-117.61988,34.601578
-80.651306,37.08534
-88.104385,42.462837
-77.613754,38.766514
-73.82466,45.64404
-73.65144,41.062267
-64.65733,17.728214
-78.713356,38.062225
-83.82371,42.372337
-73.11052,41.23531
-92.1624,42.575333
-73.79815,40.93307
-72.24663,41.487167
-76.8602,38.267822
-76.04393,41.368565
-83.72211,42.28131
-73.3508,42.0575
-95.864075,40.687607
-87.76368,42.102215
-116.9982,33.097366
-86.05096,39.48331
-73.93043,45.522057
-73.92689,40.79775
-73.94128,45.71571
-72.52763,42.09378
-82.46385,42.71736
-72.5519,41.55126
-88.82721,42.922806
-80.453995,42.62041
-104.84532,41.1616
-70.33694,43.447094
-114.19142,51.118256
-80.212296,41.01776
-102.513214,36.72953
-81.60542,41.50861
-122.44928,37.47705
-90.3479,39.72842
-117.84375,44.8136
-85.63853,41.953667
-97.9098,30.22189
-87.64863,44.10011
-88.58002,43.823135
-80.43982,42.58261
-71.07054,42.35364
-112.043724,40.73971
-75.217766,40.091465
-83.68947,41.02137
-76.61277,39.466587
-79.376816,43.641129
-124.16593,40.55531
-82.84793,42.582928
-101.76971,41.998394
-97.08804,49.923084
-70.366,43.67244
-114.06756,51.07666
-88.06217,41.867718
-121.308846,38.12902
-77.44869,39.069347
-73.04309,45.03597
-80.303986,43.436996
-74.88689,39.917637
-88.780754,44.0772
-116.99971,32.7879
-73.42844,45.486053
-102.23489,40.077587
-71.15686,42.42196
-81.57769,41.494125
-71.07164,42.72151
-110.1409,31.5479
-75.59432,41.55277
-73.604,45.50493
-77.32998,43.02997
-93.26294,44.88747
-89.49927,37.626904
-87.96127,43.253735
-81.59331,41.422253
-111.879745,33.371796
-87.85318,41.96693
-101.21871,19.66536
-84.25449,36.494415
-111.00841,32.125015
-94.954124,39.04365
-88.0541,44.9476
-74.96707,38.937786
-68.46175,48.512554
-73.676506,40.71785
-113.53673,42.536327
-118.30747,35.67222
-81.35603,41.16379
-82.7683,39.88953
-82.42071,40.086983
-71.38333,48.33333
-71.09959,42.365303
-74.96817,45.31427
-81.33159,41.6113
-70.83502,42.92471
-97.50399,29.853033
-114.02324,37.143417
-76.64029,39.18321
-116.30769,32.952576
-71.47548,41.61397
-120.062546,47.834877
-71.28276,41.71024
-86.62938,41.80296
-75.384186,38.008125
-88.05975,41.88333
-86.90429,40.4626
-73.80582,42.650364
-98.0142,46.92495
-77.1836,38.92359
-96.91615,42.78583
-123.15485,44.101887
-121.94528,36.98145
-75.03203,40.09623
-106.662442,35.094005
-73.76308,41.048332
-71.2926,42.2965
-79.32917,43.62827
-75.250336,38.82552
-72.780205,41.45069
-75.968216,39.866657
-110.93273,32.23342
-96.9518,50.43385
-72.67874,41.9048
-118.3282,46.061813
-79.04062,42.887535
-72.9932,43.59369
-122.2974,37.906788
-98.00401,46.89342
-71.11332,42.526676
-75.50505,39.816414
-71.12266,42.30515
-70.35121,43.44214
-80.13673,40.788853
-111.650955,33.44835
-70.1156,41.248062
-85.68771,42.145535
-74.6067,40.598553
-109.583336,40.477573
-122.12559,47.6137
-80.131874,26.10616
-122.086266,37.427433
-122.782166,42.253944
-75.6893,45.399437
-74.88662,39.114426
-103.51211,20.746887
-83.42156,42.301823
-119.02656,34.22769
-72.57524,46.198097
-83.475815,42.331184
-111.01543,31.833508
-74.12719,41.0365
-79.458916,43.92665
-104.63971,40.334507
-100.93999,25.437096
-72.52067,42.39908
-71.44613,42.751186
-87.9744,44.5264
-73.65059,40.67185
-80.05989,36.0215
-73.91443,41.674973
-79.897385,43.27368
-82.988365,42.251453
-72.186551,41.338822
-122.06682,37.93547
-83.07566,42.592632
-111.008446,31.890743
-73.30444,45.449604
-84.77841,39.483147
-110.99965,31.846466
-75.82472,38.484486
-69.99636,43.72713
-88.02016,42.14905
-75.05799,39.90045
-81.47372,39.804733
-84.1608,39.9357
-74.955086,38.933826
-122.73058,44.799587
-89.30335,43.008812
-109.128265,31.921225
-73.34205,44.09702
-79.37993,43.731064
-72.57524,46.198097
-98.232574,29.550228
-73.626015,45.679863
-104.75155,39.941635
-119.1893,46.24157
-118.39983,37.36059
-111.9128,42.13256
-87.22939,39.00395
-77.15653,38.82398
-91.63367,41.75859
-92.51441,39.75636
-123.05205,38.333344
-76.50685,42.460793
-83.0792,40.142174
-123.065926,49.188534
-71.072876,42.36108
-109.70318,32.75602
-73.81837,45.336433
-98.19271,29.868832
-73.592186,45.4278
-83.26372,41.64507
-80.13673,40.788853
-73.83788,41.10804
-122.66164,45.581528
-106.7796,34.667595
-98.230995,26.176876
-97.80095,30.350147
-73.38432,45.392365
-85.11884,45.1918
-77.84795,38.86171
-86.52929,39.194546
-83.85309,9.792004
-120.62001,37.182293
-80.62159,41.00106
-86.27613,39.94681
-71.33041,42.408184
-105.82366,41.233833
-105.63875,36.76432
-98.42359,29.569353
-97.09934,49.935844
-100.50057,31.421888
-97.372444,32.74534
-113.62194,31.406015
-120.66065,35.26758
-68.46175,48.512554
-79.667145,43.048725
-75.71301,41.559944
-77.813416,40.78769
-122.043434,37.920948
-70.78599,43.110706
-106.28134,42.834644
-70.225525,43.63325
-102.34961,38.8196
-73.13126,40.90384
-78.97771,42.679344
-99.87606,39.0242
-73.990425,40.65231
-122.5494,45.794796
-88.20988,41.829582
-118.37697,46.041447
-65.72384,18.371576
-100.31502,43.917114
-77.102005,38.861298
-79.64597,43.63779
-89.76342,38.54967
-73.93275,40.862938
-79.885765,43.28975
-123.30374,43.39618
-124.16524,47.01715
-91.18515,30.45992
-71.09991,42.28835
-122.21019,47.69817
-76.616165,42.657684
-98.424286,30.09145
-72.722145,45.398594
-76.50923,38.841305
-78.207306,44.226917
-77.094795,38.927116
-93.38403,43.513935
-78.77729,42.94241
-76.88415,39.12428
-75.00589,40.606003
-91.23401,43.924522
-81.20828,40.968994
-77.161995,43.00349
-83.15008,40.12536
-76.81134,39.171986
-92.33963,34.770107
-105.68335,53.20587
-83.37421,42.473476
-79.9471,37.26408
-85.78554,42.293438
-95.764046,29.80473
-117.36789,33.98562
-87.96584,43.19598
-87.63442,41.963383
-79.47402,43.650547
-89.55116,43.00597
-72.260124,41.81799
-93.22012,44.944496
-83.62405,41.668045
-74.8314,45.041325
-73.32968,40.69271
-70.191505,42.062424
-87.65017,44.092793
-71.48721,41.362194
-84.60404,37.106598
-96.69461,40.793346
-73.97248,40.77155
-87.771034,42.11608
-91.04706,30.543032
-87.94764,41.89215
-111.78574,33.043148
-72.943886,45.62214
-119.70267,36.13386
-80.11204,40.34403
-121.81441,39.730114
-83.67161,41.556847
-111.0712,39.233852
-123.18895,39.112408
-73.29869,45.335487
-89.35138,43.03336
-70.26412,43.649754
-66.60619,18.386084
-106.62206,35.079056
-76.550644,42.537125
-76.86922,42.380253
-89.481606,41.36771
-83.014465,42.21617
-94.53444,29.614841
-83.755135,39.9487
-94.590256,38.99414
-123.51199,48.44488
-104.30527,41.87978
-70.92411,43.146057
-71.970535,41.719814
-85.472176,38.222622
-79.38066,43.638313
-77.070595,38.78366
-84.789345,42.390503
-82.96657,40.19079
-104.86694,50.645985
-101.86399,33.555016
-121.1398,45.60607
-73.96972,40.777966
-113.69133,50.54616
-123.69181,48.378147
-121.968544,37.431526
-83.16948,42.65411
-100.36281,44.367626
-71.18918,42.429413
-123.143265,49.302967
-74.94345,38.93593
-87.9207,41.6898
-100.87081,38.602795
-92.36266,38.979824
-78.319923,38.374767
-117.19281,32.75799
-105.145863,40.187872
-76.0851,39.54753
-72.57524,46.198097
-81.54978,40.998684
-76.965096,39.40274
-110.10678,31.408813
-75.19288,40.595966
-118.282486,34.083927
-82.47741,27.362823
-97.124886,36.148544
-80.496826,43.446503
-74.99387,44.997765
-79.52229,8.999095
-80.62159,41.00106
-97.490486,25.911388
-87.68599,42.036484
-87.63442,41.963383
-80.97883,43.374134
-111.04663,43.72236
-73.97248,40.77155
-79.62763,43.482365
-72.645454,42.28921
-70.74481,42.15537
-122.6645,48.416203
-68.78548,44.74961
-78.87835,35.05266
-73.79839,41.0328
-77.02459,38.878304
-123.40421,48.607407
-76.84799,44.43574
-97.41769,25.85233
-74.19539,40.156357
-99.35835,31.622896
-85.779465,42.514214
-117.05862,46.27008
-66.11691,18.467377
-77.726425,43.320137
-123.18844,44.067028
-76.86793,39.203278
-82.80504,42.577667
-73.999306,41.64043
-71.91157,41.07047
-73.74385,45.357635
-75.5789,39.50616
-73.55666,40.58889
-93.18199,44.98449
-83.77381,42.79459
-124.98617,49.711823
-85.75711,42.898064
-87.961044,42.891872
-74.183334,41.085297
-74.955086,38.933826
-73.54639,45.46171
-82.99537,40.144726
-123.0578,49.007767
-83.63048,42.242985
-79.43594,43.677105
-71.40784,42.988487
-96.75025,50.062508
-89.13315,41.55364
-75.52627,39.808033
-86.27555,43.142956
-114.13147,51.138
-81.3363,41.41445
-93.23286,44.935177
-121.1576,45.601295
-85.259415,43.901962
-104.58158,36.568867
-73.39167,45.57488
-108.30206,32.709827
-119.23167,39.59813
-75.10235,38.70594
-108.507866,39.053356
-73.2519,44.5141
-80.97883,43.374134
-87.63442,41.963383
-79.45102,44.02498
-87.69319,42.02374
-97.723366,26.20488
-106.29998,35.884457
-104.61992,50.424496
-96.37762,19.370375
-73.12987,41.792404
-112.65865,43.06004
-122.05755,48.523823
-73.97248,40.77155
-71.26667,46.85
-78.166664,43.955555
-112.863,49.676598
